time,open,high,low,close,volume,trades,taker_buy
1781209560000,0.08644,0.08644,0.08635,0.08635,583.0,4,40.0
1781209680000,0.08625,0.08625,0.0862,0.0862,120.0,2,0.0
1781209740000,0.08613,0.08613,0.08613,0.08613,19460.0,3,7617.0
1781209860000,0.08617,0.08617,0.08617,0.08617,22.0,1,22.0
1781210040000,0.0862,0.0862,0.0862,0.0862,13.0,1,13.0
1781210100000,0.08618,0.08618,0.08616,0.08616,76.0,2,0.0
1781210160000,0.08611,0.08611,0.08611,0.08611,40.0,1,40.0
1781210220000,0.08613,0.08613,0.08613,0.08613,24.0,2,24.0
1781210460000,0.0861,0.0861,0.0861,0.0861,3449.0,1,0.0
1781210580000,0.08606,0.08606,0.08606,0.08606,112.0,2,0.0
1781210760000,0.08607,0.08607,0.08607,0.08607,23.0,1,23.0
1781210820000,0.0861,0.0861,0.08607,0.08607,19322.0,3,0.0
1781210880000,0.08606,0.08606,0.08604,0.08604,502.0,2,0.0
1781210940000,0.08605,0.08605,0.08605,0.08605,26.0,1,26.0
1781211120000,0.08614,0.08614,0.08614,0.08614,15.0,1,15.0
1781211180000,0.08624,0.08624,0.08624,0.08624,48.0,1,0.0
1781211240000,0.08623,0.08629,0.08623,0.08629,63.0,2,63.0
1781211660000,0.08631,0.08631,0.08631,0.08631,38.0,1,38.0
1781212260000,0.08642,0.08642,0.08642,0.08642,471.0,1,471.0
1781212320000,0.08654,0.08654,0.08654,0.08654,284.0,1,284.0
1781212380000,0.08663,0.08674,0.08663,0.0867,392.0,3,34.0
1781212620000,0.08662,0.08662,0.08662,0.08662,10591.0,1,0.0
1781214960000,0.08631,0.08631,0.08631,0.08631,37.0,1,0.0
1781215140000,0.08644,0.08644,0.08644,0.08644,347.0,1,347.0
1781215200000,0.08641,0.08641,0.08641,0.08641,11394.0,1,0.0
1781215740000,0.08655,0.08655,0.08655,0.08655,24.0,2,0.0
1781217960000,0.08633,0.08633,0.08633,0.08633,34.0,1,34.0
1781221200000,0.08628,0.08628,0.08628,0.08628,1035.0,1,0.0
1781221260000,0.08643,0.08643,0.08643,0.08643,236.0,1,236.0
1781221320000,0.08642,0.08642,0.08642,0.08642,213.0,1,213.0
1781221380000,0.08641,0.08641,0.08641,0.08641,449.0,1,0.0
1781221440000,0.08642,0.08642,0.08642,0.08642,5628.0,1,5628.0
1781221560000,0.08637,0.08637,0.08637,0.08637,3072.0,1,3072.0
1781221620000,0.08629,0.08629,0.08629,0.08629,1057.0,1,0.0
1781221860000,0.08613,0.08613,0.08613,0.08613,34.0,1,34.0
1781221980000,0.08605,0.08605,0.08605,0.08605,3025.0,2,3025.0
1781222100000,0.08611,0.08611,0.08611,0.08611,528.0,2,528.0
1781222160000,0.08609,0.08609,0.08609,0.08609,528.0,1,0.0
1781222400000,0.08604,0.08604,0.08604,0.08604,471.0,1,0.0
1781222580000,0.08596,0.08596,0.08588,0.08588,47871.0,2,0.0
1781222760000,0.08589,0.08589,0.08589,0.08589,116.0,1,0.0
1781222820000,0.08607,0.08607,0.08607,0.08607,10580.0,1,10580.0
1781222880000,0.08616,0.08616,0.08616,0.08616,12.0,1,12.0
1781224260000,0.08597,0.08597,0.08597,0.08597,34.0,1,34.0
1781224380000,0.08611,0.08612,0.08611,0.08612,496.0,2,496.0
1781224440000,0.08602,0.08602,0.08602,0.08602,496.0,1,0.0
1781224500000,0.08607,0.08607,0.08607,0.08607,212.0,1,212.0
1781224560000,0.08605,0.08605,0.08605,0.08605,212.0,1,0.0
1781224800000,0.08599,0.08599,0.08599,0.08599,93.0,1,0.0
1781224860000,0.08609,0.08609,0.08609,0.08609,259.0,1,259.0
1781225220000,0.086,0.086,0.086,0.086,3072.0,2,0.0
1781225340000,0.08604,0.08604,0.08603,0.08603,476.0,3,238.0
1781225400000,0.08597,0.08597,0.08597,0.08597,476.0,1,0.0
1781225460000,0.08606,0.08606,0.08606,0.08606,191.0,1,191.0
1781225520000,0.086,0.086,0.086,0.086,191.0,1,0.0
