time,open,high,low,close,volume,trades,taker_buy
1780567620000,62968.31,62968.31,62968.31,62968.31,0.02939,1,0.0
1780567740000,62947.84,62947.84,62947.84,62947.84,0.00016,1,0.00016
1780567860000,62855.54,62884.13,62855.54,62866.29,0.09883,3,0.02981
1780568100000,62816.23,62816.23,62816.23,62816.23,0.00289,1,0.0
1780568160000,62782.77,62825.25,62782.77,62825.25,0.00141,4,0.00138
1780568220000,62843.63,62848.48,62843.63,62848.48,0.00052,2,0.00052
1780568280000,62834.63,62834.63,62834.63,62834.63,0.0042,1,0.0
1780568400000,62911.0,62911.0,62886.91,62904.86,0.06521,4,0.03436
1780568580000,62814.92,62814.92,62814.92,62814.92,0.02069,2,0.00159
1780568760000,62750.13,62789.26,62750.13,62789.26,0.20967,3,0.20967
1780568820000,62755.35,62755.35,62639.75,62639.75,0.05517,8,0.00214
1780568880000,62628.32,62628.32,62566.97,62566.97,0.04399,5,0.0
1780568940000,62512.44,62516.9,62512.44,62516.9,0.04355,2,0.04355
1780569000000,62500.0,62541.59,62463.03,62541.59,0.15243,9,0.12121
1780569060000,62581.67,62581.67,62581.67,62581.67,0.00798,1,0.00798
1780569120000,62599.25,62599.25,62599.25,62599.25,0.03041,1,0.0
1780569180000,62550.38,62626.38,62550.38,62626.38,0.03121,2,0.0008
1780569300000,62706.82,62740.2,62706.82,62740.2,0.03217,2,0.03217
1780569480000,62721.67,62721.67,62721.67,62721.67,0.00317,1,0.00317
1780569720000,62701.05,62701.05,62644.48,62644.48,0.07416,3,0.01071
1780569840000,62671.2,62737.94,62644.48,62718.29,0.07215,5,0.072
1780569900000,62717.24,62773.17,62701.32,62773.17,0.16309,7,0.13145
1780569960000,62632.93,62632.93,62577.48,62577.48,0.00036,2,0.00018
1780570020000,62536.62,62547.98,62490.38,62490.38,0.18172,7,0.07711
1780570080000,62434.41,62537.37,62434.41,62537.37,3.36131,7,3.35136
1780570140000,62550.95,62550.95,62298.13,62298.13,0.67353,11,0.64045
1780570200000,62425.79,62468.11,62359.4,62388.2,0.08671,8,0.04146
1780570260000,62499.72,62499.72,62458.59,62458.59,0.0307,2,0.00144
1780570320000,62426.01,62472.61,62394.13,62472.61,0.12955,5,0.06023
1780570380000,62419.63,62419.63,62419.63,62419.63,0.01164,1,0.01164
1780570500000,62368.81,62394.43,62368.81,62394.43,0.09007,3,0.02997
1780570620000,62421.26,62421.26,62408.13,62409.42,0.0564,23,0.02471
1780570680000,62409.42,62409.42,62409.42,62409.42,0.06751,3,0.06751
1780570860000,62469.19,62517.31,62432.43,62517.31,0.10661,7,0.05053
1780570920000,62503.1,62503.1,62503.1,62503.1,7e-05,1,0.0
1780570980000,62487.92,62487.92,62487.92,62487.92,2e-05,1,0.0
1780571040000,62625.9,62625.9,62608.3,62608.3,0.00208,3,0.0016
1780571160000,62673.21,62673.21,62527.08,62527.08,3.484,16,7e-05
1780571220000,62518.58,62518.58,62518.58,62518.58,0.00016,1,0.00016
1780571280000,62468.9,62468.9,62427.87,62427.87,0.01763,2,0.01599
1780571400000,62298.12,62298.12,62263.37,62263.37,0.08271,7,0.00016
1780571460000,62241.69,62263.72,62241.69,62263.72,0.00334,3,0.00194
1780571580000,62266.49,62266.49,62260.63,62260.63,0.00806,2,0.00806
